time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
40.141,90.1557,2434.51,-66.483,-31.307,-2.135,-21.131,37.832
40.161,90.1584,2432.826,-66.356,-32.908,1.245,-20.125,38.594
40.181,90.1647,2431.079,-66.166,-32.908,1.245,-17.861,37.463
40.201,90.172,2429.195,-65.985,-28.817,0.712,-13.081,31.655
40.221,90.175,2427.55,-65.741,-31.841,2.312,-14.842,35.206
40.241,90.1813,2425.839,-65.518,-26.682,2.49,-11.572,29.19
40.261,90.1828,2424.469,-65.296,-24.192,2.846,-9.308,26.076
40.281,90.1882,2423.071,-65.078,-30.951,6.048,-7.547,32.427
40.301,90.1944,2421.573,-64.903,-37.355,3.913,-12.578,39.61
40.321,90.1995,2420.088,-64.793,-21.702,1.423,-8.302,23.279
40.341,90.2063,2418.467,-64.641,-35.043,1.245,-10.817,36.695
40.361,90.2148,2416.6,-64.505,-34.865,1.067,-10.817,36.52
40.381,90.2229,2414.544,-64.392,-32.73,8.183,-7.044,34.465
40.401,90.2198,2413.254,-64.277,-39.668,-1.601,-10.566,41.082
40.421,90.225,2411.938,-64.262,-29.884,-1.067,-7.044,30.722
40.441,90.2298,2410.63,-64.354,-49.095,-2.846,-11.069,50.408
40.461,90.2288,2409.796,-64.406,-27.572,-1.601,-9.811,29.309
40.481,90.2271,2409.421,-64.479,-44.648,-1.957,-17.861,48.128
40.501,90.2246,2409.493,-64.531,-26.504,0.534,-11.823,29.027
40.521,90.2236,2409.803,-64.552,-20.812,5.87,-31.194,37.956
40.541,90.2288,2409.799,-64.539,-31.841,-3.024,-15.094,35.367
40.561,90.2344,2409.471,-64.396,-18.5,-6.404,-21.634,29.177
40.581,90.2371,2409.092,-64.279,-12.807,-5.692,-24.15,27.922
40.601,90.2423,2408.452,-64.225,-17.61,-5.514,-27.169,32.843
40.621,90.2486,2407.496,-64.202,-17.432,-3.558,-27.672,32.898
40.641,90.2527,2406.446,-64.115,-14.764,-1.957,-24.653,28.803
40.661,90.2549,2405.462,-64.017,-18.144,-1.067,-28.427,33.74
40.681,90.2554,2404.676,-63.886,-19.033,0.178,-26.666,32.762
40.701,90.2596,2403.759,-63.736,-22.057,0.712,-25.659,33.844
40.721,90.2647,2402.657,-63.563,-21.879,1.245,-24.653,32.985
40.741,90.27,2401.371,-63.414,-21.702,1.423,-21.383,30.499
40.761,90.2751,2399.957,-63.174,-26.86,0.178,-24.15,36.121
40.781,90.2803,2398.427,-62.938,-25.971,-1.779,-20.377,33.058
40.801,90.2831,2397.002,-62.673,-27.038,-0.712,-19.873,33.564
40.821,90.2893,2395.39,-62.36,-27.394,0.712,-17.861,32.71
40.841,90.2986,2393.376,-62.152,-25.615,0,-15.345,29.86
40.861,90.3074,2391.071,-61.926,-24.903,-0.356,-14.087,28.614
40.881,90.3199,2388.226,-61.773,-33.264,-1.245,-17.106,37.425
40.901,90.3258,2385.485,-61.673,-36.11,-1.245,-17.861,40.305
40.921,90.3336,2382.687,-61.653,-31.663,-1.067,-15.597,35.312
40.941,90.3321,2380.618,-61.647,-34.153,-2.49,-16.855,38.167
40.961,90.3323,2379.05,-61.638,-44.115,-6.048,-21.383,49.395
40.981,90.3451,2376.879,-61.6,-28.639,-3.024,-14.842,32.398
41.001,90.3508,2374.788,-61.461,-26.326,-3.202,-12.578,29.352
41.021,90.3566,2372.762,-61.228,-43.581,-8.005,-22.641,49.759
41.041,90.355,2371.402,-60.948,-30.596,-5.692,-16.352,35.155
41.061,90.3571,2370.304,-60.658,-22.947,-5.514,-12.83,26.862
41.081,90.356,2369.693,-60.351,-25.081,-7.649,-15.094,30.256
41.101,90.3581,2369.228,-60.026,-24.37,-8.36,-17.106,30.926
41.121,90.3509,2369.629,-59.536,-23.302,-9.428,-15.848,29.716
41.141,90.3544,2369.882,-59.134,-20.101,-8.36,-17.609,28
41.161,90.3587,2369.928,-59.006,-23.48,-9.25,-20.125,32.279
41.181,90.3582,2370.167,-59.018,-22.413,-9.961,-22.389,33.209
41.201,90.3647,2369.978,-59.107,-20.634,-9.606,-18.867,29.564
41.221,90.3608,2370.261,-59.225,-18.5,-8.538,-18.112,27.262
41.241,90.3686,2369.975,-59.36,-18.144,-8.894,-17.106,26.475
41.261,90.3712,2369.613,-59.513,-27.572,-10.139,-23.898,37.87
41.281,90.3763,2368.969,-59.668,-21.346,-9.606,-19.119,30.223
41.301,90.381,2368.117,-59.834,-18.5,-8.894,-14.339,25.039
41.321,90.3883,2366.871,-59.929,-22.057,-9.606,-16.603,29.231
41.341,90.3868,2366.003,-59.946,-25.437,-10.851,-17.861,32.921
41.361,90.3935,2364.801,-59.983,-19.923,-8.894,-13.584,25.701
41.381,90.3977,2363.507,-60.23,-23.836,-11.384,-14.087,29.937
41.401,90.3999,2362.309,-60.56,-24.548,-11.74,-13.836,30.526
41.421,90.4082,2360.703,-60.921,-19.389,-10.495,-11.572,24.9
41.441,90.4196,2358.499,-61.389,-20.812,-9.428,-11.069,25.388
41.461,90.4217,2356.546,-61.81,-19.923,-8.894,-11.572,24.697
41.481,90.4311,2354.237,-62.149,-23.125,-9.25,-14.087,28.614
41.501,90.4394,2351.725,-62.364,-22.769,-8.538,-14.339,28.23
41.521,90.4426,2349.465,-62.429,-24.014,-6.937,-16.603,30.008
41.541,90.452,2346.936,-62.401,-23.125,-5.336,-15.094,28.126
41.561,90.4558,2344.656,-62.353,-25.615,-5.692,-16.603,31.051
41.581,90.4641,2342.226,-62.309,-27.572,-5.87,-18.616,33.782
41.601,90.4692,2339.948,-62.34,-27.394,-3.913,-18.112,33.073
41.621,90.476,2337.672,-62.436,-28.817,-3.558,-20.377,35.472
41.641,90.476,2335.953,-62.606,-27.216,-2.668,-20.125,33.953
41.661,90.476,2334.729,-62.751,-21.702,-1.423,-18.616,28.627
41.681,90.4734,2334.125,-62.918,-20.812,-0.178,-18.112,27.591
41.701,90.4755,2333.671,-63.069,-19.567,1.067,-18.616,27.029
41.721,90.4785,2333.258,-63.205,-17.432,2.135,-17.106,24.517
41.741,90.4838,2332.683,-63.33,-17.61,3.38,-18.364,25.667
41.761,90.4781,2332.846,-63.405,-17.61,3.736,-17.861,25.359
41.781,90.4812,2332.91,-63.398,-19.033,4.803,-18.867,27.227
41.801,90.4809,2333.157,-63.412,-19.923,6.404,-18.867,28.176
41.821,90.4865,2333.057,-63.451,-17.077,6.048,-15.345,23.742
41.841,90.4972,2332.227,-63.478,-17.432,7.115,-14.591,23.82
41.861,90.499,2331.491,-63.526,-19.923,7.115,-13.836,25.278
41.881,90.5058,2330.423,-63.568,-22.591,7.293,-14.339,27.734
41.901,90.5166,2328.735,-63.709,-22.235,6.582,-13.081,26.624
41.921,90.5251,2326.715,-64.012,-21.524,5.514,-11.069,24.823
41.941,90.536,2324.226,-64.405,-22.769,4.625,-10.566,25.523
41.961,90.5397,2321.933,-64.763,-30.24,16.721,-6.037,35.078
41.981,90.5401,2320.086,-65.124,-24.726,3.024,-5.534,25.517
42.001,90.5329,2319.254,-65.556,-23.302,2.312,-4.277,23.804
42.021,90.5254,2319.305,-65.97,-25.793,0.534,-4.025,26.11
42.041,90.5261,2319.444,-66.424,-24.548,1.067,-3.27,24.788
42.061,90.5286,2319.489,-66.849,-149.243,101.215,4.78,180.39
42.081,90.5303,2319.517,-67.257,-48.384,30.951,20.628,61.029
42.101,90.5238,2320.176,-67.663,-33.797,3.558,32.452,46.99
42.121,90.511,2321.877,-68.023,-31.841,1.601,26.414,41.402
42.141,90.5209,2322.592,-68.272,-30.951,1.067,21.131,37.492
42.161,90.552,2320.717,-68.491,-31.841,-1.957,20.88,38.126
42.181,90.573,2317.457,-68.652,-22.057,-3.913,16.603,27.884
42.201,90.5829,2313.93,-68.752,-24.726,-6.226,14.339,29.253
42.221,90.5887,2310.545,-68.904,-27.75,-9.961,13.333,32.358
42.241,90.5945,2307.308,-68.96,-23.48,-11.74,7.044,27.18
42.261,90.599,2304.328,-69.042,-28.105,-14.231,2.013,31.567
42.281,90.6059,2301.398,-69.142,-22.947,-12.985,-2.516,26.486
42.301,90.61,2298.756,-69.295,-31.841,-17.966,-3.019,36.684
42.321,90.6059,2297.049,-69.44,-40.379,-9.783,-11.823,43.197
42.341,90.5975,2296.492,-69.581,-45.716,-11.207,-12.075,48.593
42.361,90.6016,2295.906,-69.609,54.965,-144.262,-41.005,159.731
42.381,90.624,2293.802,-69.669,-35.754,-22.235,-54.841,69.139
42.401,90.6351,2291.318,-69.732,-42.158,-9.428,-27.672,51.302
42.421,90.6492,2288.277,-69.731,-38.422,-7.827,-25.659,46.861
42.441,90.6637,2284.739,-69.749,-30.24,-3.913,-22.892,38.129
42.461,90.6643,2281.924,-69.839,-31.307,1.067,-21.634,38.07
42.481,90.6633,2279.88,-69.87,-24.37,2.668,-15.848,29.192
42.501,90.6607,2278.621,-69.904,-23.48,5.336,-18.112,30.131
42.521,90.6539,2278.381,-69.963,-40.201,6.404,-29.181,50.087
42.541,90.6528,2278.527,-70.004,-14.231,7.471,-15.094,22.049
42.561,90.6543,2278.775,-70.093,-25.259,10.317,-25.156,37.112
42.581,90.6557,2279.097,-70.162,-31.307,11.029,-29.936,44.698
42.601,90.6711,2278.322,-70.289,-28.639,10.495,-29.936,42.737
42.621,90.6834,2276.841,-70.411,-23.836,9.25,-25.659,36.223
42.641,90.6925,2275.021,-70.582,-20.634,7.827,-25.659,33.844
42.661,90.6957,2273.386,-70.692,-16.543,6.937,-23.395,29.481
42.681,90.7039,2271.502,-70.783,-18.5,5.692,-24.402,31.146
42.701,90.7111,2269.487,-70.845,-25.259,4.269,-18.364,31.52
42.721,90.7138,2267.731,-70.854,-21.524,-4.803,-21.634,30.893
42.741,90.7164,2266.201,-70.918,-16.721,-5.336,-20.628,27.085
42.761,90.7148,2265.215,-71.044,-19.567,-10.317,-18.867,29.074
42.781,90.7087,2265.053,-71.067,-16.543,-9.072,-15.848,24.64
42.801,90.7144,2264.629,-71.099,-20.99,-9.961,-14.842,27.57
42.821,90.7222,2263.791,-71.085,-21.879,-12.274,-16.603,30.084
42.841,90.7242,2263.062,-71.095,-22.413,-11.74,-16.603,30.263
42.861,90.7268,2262.374,-71.175,-22.947,-11.918,-14.087,29.446
42.881,90.7227,2262.256,-71.253,-24.192,-12.807,-15.345,31.381
42.901,90.7335,2261.406,-71.381,-22.947,-13.697,-12.075,29.325
42.921,90.7508,2259.394,-71.565,-27.216,-15.476,-12.83,33.835
42.941,90.7643,2256.705,-71.812,-31.485,-14.764,-13.584,37.334
42.961,90.7696,2254.114,-72.148,-30.24,-12.807,-13.584,35.539
42.981,90.778,2251.369,-72.441,-26.504,-9.783,-13.836,31.458
43.001,90.7822,2248.851,-72.735,-30.951,-10.673,-15.848,36.374
43.021,90.7832,2246.798,-72.909,-34.153,-9.606,-17.358,39.497
43.041,90.7893,2244.74,-72.907,-32.73,-10.673,-18.112,38.9
43.061,90.7977,2242.501,-72.937,-35.221,-9.606,-19.37,41.328
43.081,90.8025,2240.411,-72.935,-27.394,-5.336,-15.597,31.971
43.101,90.8128,2238.008,-72.879,-31.485,-4.803,-19.873,37.541
43.121,90.8139,2236.091,-72.711,-34.331,-4.447,-26.917,43.851
43.141,90.8176,2234.39,-72.361,-29.173,-7.115,-30.188,42.579
43.161,90.8196,2233.003,-72.042,-26.149,-7.649,-27.672,38.833
43.181,90.8177,2232.211,-71.907,-26.326,-7.115,-26.414,37.966
43.201,90.8212,2231.479,-71.85,-28.639,-9.072,-25.659,39.508
43.221,90.8286,2230.474,-71.913,-28.461,-8.183,-21.886,36.824
43.241,90.8312,2229.614,-71.941,-24.37,-5.87,-17.861,30.779
43.261,90.838,2228.531,-72.019,-22.591,-4.803,-15.094,27.591
43.281,90.8442,2227.293,-72.072,-24.903,-5.692,-15.848,30.063
43.301,90.8552,2225.537,-72.205,-26.504,-5.87,-15.597,31.308
43.321,90.8594,2223.889,-72.353,-35.221,-7.115,-17.609,40.015
43.341,90.8614,2222.502,-72.407,-34.331,-6.226,-16.603,38.64
43.361,90.8586,2221.738,-72.308,-36.821,-5.159,-17.358,41.033
43.381,90.8651,2220.741,-72.167,-37.533,-3.736,-16.352,41.11
43.401,90.8692,2219.733,-72.12,-37.711,-3.913,-13.333,40.189
43.421,90.8719,2218.827,-72.137,-30.062,-0.178,-11.069,32.035
43.441,90.8734,2218.091,-72.22,-31.841,0.178,-11.069,33.71
43.461,90.8786,2217.198,-72.37,-35.576,0.356,-12.327,37.653
43.481,90.8802,2216.459,-72.45,-38.6,-0.178,-13.081,40.757
43.501,90.8792,2216.059,-72.445,-27.75,2.49,-7.044,28.738
43.521,90.8833,2215.518,-72.393,-29.528,2.846,-7.295,30.549
43.541,90.8859,2214.967,-72.225,-23.48,3.558,-5.031,24.275
43.561,90.8912,2214.194,-71.992,-30.418,3.736,-5.031,31.057
43.581,90.8944,2213.389,-71.73,-27.572,5.514,-4.528,28.48
43.601,90.9006,2212.309,-71.464,-19.567,2.49,-6.037,20.628
43.621,90.9037,2211.241,-71.229,-43.225,20.101,64.903,80.529
43.641,90.912,2209.76,-71.042,-25.437,2.312,-2.264,25.642
43.661,90.9125,2208.564,-70.885,-27.038,4.269,8.553,28.678
43.681,90.9178,2207.235,-70.718,-30.951,3.913,4.025,31.456
43.701,90.9282,2205.37,-70.536,-33.086,4.269,5.283,33.776
43.721,90.9288,2203.854,-70.389,-32.552,4.803,5.031,33.287
43.741,90.9416,2201.651,-70.266,-30.596,4.625,3.522,31.143
43.761,90.9515,2199.106,-70.181,-38.6,2.668,4.025,38.901
43.781,90.9558,2196.74,-70.035,-30.774,4.091,1.761,31.094
43.801,90.962,2194.386,-69.763,-31.307,1.067,1.006,31.341
43.821,90.9673,2192.131,-69.577,-28.995,2.312,0.252,29.088
43.841,90.9742,2189.844,-69.445,-29.528,2.846,2.013,29.733
43.861,90.9814,2187.513,-69.311,-24.192,3.558,0.503,24.457
43.881,90.9887,2185.148,-69.207,-23.658,4.803,0,24.141
43.901,90.9965,2182.723,-69.041,-24.548,3.913,-0.503,24.863
43.921,91.0023,2180.419,-68.92,-20.278,3.202,-0.755,20.544
43.941,91.0111,2177.987,-68.947,-22.947,3.38,-2.516,23.33
43.961,91.0194,2175.494,-69.012,-30.418,1.601,-2.767,30.585
43.981,91.0212,2173.482,-69.089,-41.269,3.558,-5.786,41.824
44.001,91.0294,2171.369,-69.181,-41.446,2.312,-7.295,42.147
44.021,91.0335,2169.505,-69.216,-31.841,-2.312,-7.295,32.748
44.041,91.0305,2168.436,-69.279,-36.466,1.601,-7.295,37.223
44.061,91.0445,2166.658,-69.38,-45.716,0.889,-10.566,46.929
44.081,91.0466,2165.236,-69.471,-36.466,0.534,-10.566,37.969
44.101,91.0506,2163.956,-69.609,-28.817,1.067,-8.05,29.939
44.121,91.0539,2162.85,-69.798,-30.951,-1.067,-7.295,31.817
44.141,91.0569,2161.904,-69.947,-41.802,3.736,-7.295,42.598
44.161,91.0617,2160.948,-70.011,-46.783,0.178,-8.805,47.605
44.181,91.0623,2160.308,-69.995,-37.711,0.712,-1.509,37.748
44.201,91.0597,2160.184,-69.894,-37.355,-3.913,42.011,56.353
44.221,91.0711,2159.35,-69.766,-30.418,2.668,-1.258,30.56
44.241,91.0748,2158.526,-69.619,-29.528,-0.356,12.578,32.098
44.261,91.081,2157.487,-69.45,-30.062,0.178,-0.503,30.067
44.281,91.0856,2156.389,-69.15,-33.086,-1.423,5.283,33.535
44.301,91.097,2154.686,-68.845,-30.774,-0.889,-1.006,30.803
44.321,91.1039,2152.834,-68.647,-31.841,-2.312,-1.509,31.96
44.341,91.1071,2151.153,-68.581,-27.038,-1.067,-2.516,27.176
44.361,91.1076,2149.837,-68.553,-22.947,0.178,-2.767,23.114
44.381,91.1087,2148.791,-68.48,-28.105,0.356,-3.773,28.36
44.401,91.1084,2148.078,-68.418,-25.437,-0.534,-4.528,25.842
44.421,91.1123,2147.307,-68.327,-25.793,0.178,-5.786,26.434
44.441,91.1169,2146.42,-68.284,-28.283,2.312,-5.534,28.912
44.461,91.1174,2145.769,-68.139,-26.86,8.005,-10.566,29.953
44.481,91.1175,2145.336,-68.092,-20.101,5.514,-9.308,22.827
44.501,91.1201,2144.885,-67.998,-15.654,4.269,-16.855,23.395
44.521,91.1243,2144.278,-67.837,-32.019,-2.49,-30.691,44.422
44.541,91.1285,2143.531,-67.709,-28.639,-2.668,-22.641,36.605
44.561,91.1306,2142.835,-67.611,-10.139,-3.024,-18.112,20.976
44.581,91.1352,2141.966,-67.537,-18.5,-3.913,-20.628,27.983
44.601,91.1436,2140.648,-67.521,-20.99,-4.625,-18.867,28.6
44.621,91.143,2139.672,-67.495,-16.721,-6.404,-16.1,24.079
44.641,91.1426,2138.976,-67.334,-25.793,-8.716,-22.389,35.249
44.661,91.1478,2138.062,-67.215,-20.99,-8.538,-17.861,28.853
44.681,91.1504,2137.172,-66.871,-33.086,-13.163,-25.659,43.89
44.701,91.1509,2136.47,-66.516,-29.35,-13.341,-21.383,38.687
44.721,91.1561,2135.547,-66.125,-19.567,-8.894,-15.345,26.409
44.741,91.165,2134.141,-65.644,-29.528,-13.163,-21.634,38.9
44.761,91.1763,2132.123,-65.213,-30.24,-12.096,-22.389,39.523
44.781,91.1796,2130.247,-64.902,-28.105,-9.961,-21.131,36.547
44.801,91.1819,2128.58,-64.633,-25.081,-8.005,-18.616,32.244
44.821,91.1921,2126.466,-64.389,-23.658,-7.649,-17.609,30.468
44.841,91.2036,2123.875,-64.226,-26.326,-7.471,-19.622,33.674
44.861,91.2098,2121.317,-64.157,-33.62,-7.293,-24.15,42.032
44.881,91.2188,2118.584,-64.131,-33.264,-4.803,-23.898,41.239
44.901,91.2276,2115.73,-64.177,-21.879,-2.312,-16.603,27.563
44.921,91.2307,2113.252,-64.301,-20.456,-0.889,-15.094,25.438
44.941,91.2411,2110.521,-64.366,-29.35,-0.534,-19.622,35.309
44.961,91.2411,2108.428,-64.473,-28.639,0.534,-22.138,36.201
44.981,91.2458,2106.507,-64.652,-21.879,0.534,-17.609,28.091
45.001,91.2499,2104.788,-64.884,-22.947,0.889,-18.112,29.247
45.021,91.2487,2103.676,-65.165,-21.879,0.534,-17.106,27.778
45.041,91.2575,2102.27,-65.472,-19.567,2.135,-14.087,24.205
45.061,91.2676,2100.505,-65.71,-18.5,2.49,-13.333,22.939
45.081,91.2673,2099.27,-66.045,-19.389,2.312,-13.333,23.644
45.101,91.2756,2097.791,-66.385,-21.524,3.38,-12.578,25.158
45.121,91.2813,2096.307,-66.706,-20.99,2.846,-11.069,23.9
45.141,91.2875,2094.776,-67.034,-23.125,3.202,-10.566,25.625
45.161,91.2787,2094.413,-67.43,-23.658,4.091,-8.302,25.404
45.181,91.2792,2094.283,-67.733,-25.615,3.202,-8.805,27.275
45.201,91.2813,2094.211,-67.968,-28.639,-1.957,-9.559,30.256
45.221,91.2818,2094.296,-68.124,-38.778,-3.558,-10.063,40.22
45.241,91.2818,2094.538,-68.337,-40.735,-3.024,-10.314,42.129
45.261,91.2849,2094.647,-68.513,-52.475,-4.091,-14.591,54.619
45.281,91.2751,2095.662,-68.646,-51.23,-6.048,-12.327,53.038
45.301,91.2745,2096.683,-68.711,-32.552,-5.514,-2.767,33.132
45.321,91.2855,2096.754,-68.845,-27.038,-11.74,0.252,29.478
45.341,91.3042,2095.361,-69.043,-29.884,-10.317,2.264,31.696
45.361,91.3158,2093.3,-69.27,-26.149,-9.783,4.528,28.284
45.381,91.3219,2091.112,-69.464,-22.769,-10.673,5.534,25.748
45.401,91.3261,2088.979,-69.656,-26.86,-13.697,0.755,30.16
45.421,91.3299,2086.952,-69.807,-29.706,-17.255,-1.006,34.368
45.441,91.3376,2084.703,-69.965,-40.557,-23.125,-9.056,47.557
45.461,91.3392,2082.77,-70.204,-42.514,-27.572,-9.811,51.613
45.481,91.349,2080.46,-70.418,-36.644,-19.923,-8.805,42.629
45.501,91.3533,2078.286,-70.588,-31.307,-14.942,-13.081,37.075
45.521,91.3574,2076.249,-70.739,-36.644,-18.5,-17.861,44.766
45.541,91.3648,2074.087,-70.794,-33.62,-17.61,-25.911,45.954
45.561,91.3757,2071.537,-70.806,-28.283,-12.63,-19.119,36.4
45.581,91.3842,2068.87,-70.739,-32.73,-9.961,-16.603,38.028
45.601,91.3946,2065.959,-70.637,-24.726,-5.159,-17.106,30.506
45.621,91.4007,2063.204,-70.578,-35.932,-5.692,-15.848,39.682
45.641,91.3898,2061.976,-70.519,-27.038,-2.135,-18.616,32.896
45.661,91.3955,2060.708,-70.413,-33.975,0.178,-25.659,42.577
45.681,91.3809,2061.049,-70.322,-27.394,5.336,-14.339,31.377
45.701,91.3824,2061.448,-70.195,-28.995,8.716,-22.892,37.957
45.721,91.3761,2062.508,-69.98,-24.192,10.317,-20.628,33.425
45.741,91.3737,2063.792,-69.774,-27.927,12.985,-22.641,38.225
45.761,91.3774,2064.74,-69.55,-27.927,16.543,-21.383,38.869
45.781,91.3893,2064.717,-69.38,-31.663,16.365,-22.389,42.091
45.801,91.396,2064.255,-69.126,-33.975,16.899,-19.622,42.719
45.821,91.4049,2063.241,-68.816,-37.889,15.12,-20.628,45.713
45.841,91.4159,2061.581,-68.464,-52.297,16.721,-25.408,60.499
45.861,91.4288,2059.21,-68.175,-48.028,13.519,-21.383,54.283
45.881,91.4362,2056.69,-67.978,-48.917,8.005,-20.88,53.786
45.901,91.4451,2053.942,-67.878,-37.889,3.024,-14.842,40.804
45.921,91.4548,2050.946,-67.882,-35.398,-0.889,-15.094,38.492
45.941,91.4539,2048.614,-67.917,-28.283,-1.601,-11.069,30.414
45.961,91.4576,2046.494,-68.044,-22.057,-3.202,-8.805,23.965
45.981,91.4666,2044.14,-68.079,-22.057,-14.942,-11.572,29.046
46.001,91.479,2041.324,-68.157,-23.125,-5.692,-7.798,25.059
46.021,91.4846,2038.675,-68.231,-22.057,-6.759,-8.805,24.693
46.041,91.4941,2035.868,-68.294,-23.302,-8.005,-11.32,27.115
46.061,91.4967,2033.5,-68.324,-21.346,-8.183,-10.314,25.079
46.081,91.505,2031.059,-68.42,-20.812,-8.36,-11.823,25.354
46.101,91.512,2028.671,-68.436,-20.99,-7.471,-12.075,25.342
46.121,91.5147,2026.68,-68.471,-14.053,-6.582,-12.83,20.134
46.141,91.5217,2024.688,-68.444,-19.745,-7.649,-8.05,22.653
46.161,91.5336,2022.3,-68.447,-19.567,-4.625,-11.823,23.325
46.181,91.5301,2020.823,-68.359,-17.966,-1.601,-5.786,18.943
46.201,91.5311,2019.761,-68.283,-16.899,-1.601,-10.314,19.862
46.221,91.5337,2018.909,-68.199,-17.077,-1.067,-10.314,19.978
46.241,91.5384,2018.065,-68.154,-19.389,-0.889,-11.823,22.727
46.261,91.5384,2017.591,-68.138,-20.812,1.601,-13.584,24.905
46.281,91.5363,2017.593,-68.107,-19.745,4.091,-21.634,29.574
46.301,91.5353,2017.889,-67.919,-25.793,4.091,-17.609,31.498
46.321,91.5382,2018.102,-67.725,-34.331,6.226,-20.125,40.279
46.341,91.5472,2017.723,-67.587,-78.09,18.322,-35.973,87.908
46.361,91.5566,2016.796,-67.656,-40.557,12.096,-17.358,45.744
46.381,91.563,2015.637,-67.85,-53.542,11.918,-25.659,60.558
46.401,91.5697,2014.238,-68.081,-46.071,5.87,-15.345,48.913
46.421,91.5743,2012.81,-68.382,-24.37,-0.178,-9.056,25.999
46.441,91.5802,2011.25,-68.603,-22.947,-3.024,-6.289,23.984
46.461,91.5942,2008.925,-68.706,-14.942,-2.846,-3.019,15.507
46.481,91.6005,2006.573,-68.856,-24.548,-4.981,-9.056,26.635
46.501,91.6062,2004.256,-68.975,-36.288,-12.807,-17.609,42.319
46.521,91.6104,2002.104,-69.04,-55.855,-17.432,-37.734,69.624
46.541,91.6036,2000.993,-69.085,-34.153,-14.586,-26.917,45.867
46.561,91.6052,2000.088,-69.121,-20.456,-10.851,-17.106,28.789
46.581,91.6026,1999.699,-69.19,-27.216,-16.187,-26.917,41.56
46.601,91.6051,1999.327,-69.256,-23.302,-14.764,-26.666,38.367
46.621,91.6099,1998.782,-69.36,-29.706,-16.543,-35.973,49.5
46.641,91.6177,1997.831,-69.473,-14.764,-6.582,-21.634,27.006
46.661,91.625,1996.573,-69.411,-18.678,-7.649,-18.616,27.457
46.681,91.6308,1995.173,-69.345,-16.365,-3.558,-23.144,28.568
46.701,91.6323,1993.993,-69.145,-20.634,-1.779,-15.597,25.927
46.721,91.6313,1993.211,-68.926,-26.149,0.889,-23.898,35.436
46.741,91.6369,1992.229,-68.58,-24.014,0.534,-21.131,31.992
46.761,91.636,1991.598,-68.257,-18.144,3.202,-19.37,26.733
46.781,91.6391,1990.938,-67.927,-22.413,2.846,-18.364,29.115
46.801,91.6376,1990.627,-67.69,-22.591,3.736,-16.603,28.284
46.821,91.6339,1990.775,-67.477,-27.394,17.432,-37.231,49.401
46.841,91.6302,1991.301,-67.291,-20.278,10.673,-10.566,25.234
46.861,91.635,1991.46,-67.184,-24.548,13.519,-18.364,33.505
46.881,91.6465,1990.743,-67.178,-27.038,14.942,-16.352,34.953
46.901,91.6589,1989.205,-67.188,-19.567,13.163,-9.811,25.542
46.921,91.6683,1987.215,-67.264,-22.413,14.231,-9.308,28.133
46.941,91.6792,1984.719,-67.406,-28.283,13.341,-9.308,32.628
46.961,91.6897,1981.843,-67.526,-30.24,13.875,-8.805,34.416
46.981,91.6861,1979.797,-67.64,-21.702,11.74,-4.025,25
47.001,91.6965,1977.353,-67.854,-23.48,11.74,-3.019,26.425
47.021,91.6999,1975.145,-68.17,-34.509,12.096,-4.277,36.817
47.041,91.7074,1972.823,-68.413,-31.485,10.851,-4.528,33.609
47.061,91.7085,1970.932,-68.746,-21.879,10.139,-5.283,24.686
47.081,91.7101,1969.375,-68.99,-18.855,9.606,-5.031,21.751
47.101,91.7111,1968.166,-69.265,-21.168,7.649,-3.27,22.744
47.121,91.7127,1967.204,-69.492,-25.081,5.514,-2.767,25.829
47.141,91.7121,1966.629,-69.668,-31.663,2.846,-2.767,31.911
47.161,91.7168,1965.949,-69.792,-29.35,1.245,-3.019,29.532
47.181,91.72,1965.29,-69.995,-27.216,-1.601,-3.019,27.43
47.201,91.7325,1963.898,-70.039,-27.216,-4.091,-1.509,27.563
47.221,91.7398,1962.291,-70.016,-20.634,-2.135,-2.264,20.868
47.241,91.7513,1960.174,-69.825,-24.37,-3.024,-6.037,25.288
47.261,91.7633,1957.583,-69.649,-26.504,-5.159,-8.302,28.249
47.281,91.7674,1955.224,-69.499,-21.524,-10.851,-10.566,26.318
47.301,91.7738,1952.898,-69.415,-22.057,-8.183,-9.811,25.49
47.321,91.7805,1950.588,-69.417,-24.726,-8.005,-7.798,27.134
47.341,91.7862,1948.376,-69.419,-26.504,-9.428,-11.069,30.23
47.361,91.7982,1945.751,-69.488,-36.821,-11.207,-14.591,41.162
47.381,91.8154,1942.362,-69.605,-40.913,-12.807,-20.377,47.467
47.401,91.8217,1939.22,-69.709,-28.995,-7.649,-16.603,34.276
47.421,91.8341,1935.806,-69.834,-38.245,-8.36,-20.628,44.25
47.441,91.832,1933.345,-69.824,-51.052,-11.207,-32.452,61.522
47.461,91.8232,1932.253,-69.791,-35.398,-4.803,-23.898,42.98
47.481,91.8316,1930.939,-69.885,-33.264,-3.38,-19.873,38.896
47.501,91.8301,1930.228,-69.954,-22.413,0,-15.094,27.022
47.521,91.8321,1929.733,-70.065,-29.35,0.889,-14.842,32.902
47.541,91.8295,1929.781,-70.131,-28.283,2.312,-26.666,38.94
47.561,91.8358,1929.558,-70.128,-27.038,3.913,-21.383,34.693
47.581,91.8342,1929.712,-70.146,-22.057,4.625,-15.848,27.552
